file,check,severity,detail
../../data/raw/train/86-2801780b5a91c76ce45b05812a8924cb_jpg.rf.a81b45273f67237c6bfeef814f204725.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/90-s-l400_jpg.rf.2600dded5f7e439e0c2d0c2d5089894b.jpg,box_suspiciously_large,WARN,rel_area=0.90
../../data/raw/train/81-800px-NEW_YORK_1980-86_LICENSE_PLATE_0000-AAA_FORMAT_-_Flickr_-_woody1778a_jpg.rf.781aa5283573907182bc6265c0ac4d6e.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/92-800px-NETHERLANDS_1991_-PASSENGER_LICENSE_PLATE_FOR_AMERICAN_VEHICLE_-_Flickr_-_woody1778a_jpg.rf.93ccc13a6d0601634727878d6c2d2a2d.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/80-1024px-1938_California_license_plate_4P_57_25_jpg.rf.f01811a8b5d57084ee7855089bbc03e2.jpg,box_suspiciously_large,WARN,rel_area=0.96
../../data/raw/train/93-s-l640_jpg.rf.281d7f340cb619f5e08e295ecc6fb3fe.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/82-13cb66d366c0a1a28657c65d1175e63d_jpg.rf.870c4a13e5f06611eb160470a01bf858.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/A-20guide-20to-20Canada_s-20best_-20and-20most-20lame_-20lic_jpg.rf.18f16e819edadbc7566e234e5b4e9dc9.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/AUDIZINE_jpg.rf.34c7f1683b4b8beecb5db4689362d41f.jpg,box_tiny,WARN,rel_area=3.29e-04 (11x5px)
../../data/raw/train/91-1200px-License_plate_of_Cuba_2002_tourism_T_36016_jpg.rf.92f7684691ed87725f861983833c5b01.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/82-13cb66d366c0a1a28657c65d1175e63d_jpg.rf.f3a04811e740506d7c66986329727ce2.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/How-20to-20Transfer-20Your-20License-20Plate-20Number-20From_yyth_jpg.rf.6718e36313c8e95da89fd08128d87ed7.jpg,box_suspiciously_large,WARN,rel_area=0.93
../../data/raw/train/Here_s-20why-20you_re-20seeing-20those-20black-20and-20yellow_yyt_jpg.rf.adbabef5650358aff893da8ede407188.jpg,box_suspiciously_large,WARN,rel_area=0.91
../../data/raw/train/Here_s-20why-20you_re-20seeing-20those-20black-20and-20yellow_yyt_jpg.rf.1bb0f0b479d30d70a0eaddd70989432c.jpg,box_suspiciously_large,WARN,rel_area=0.93
../../data/raw/train/How-20To-20Keep-20Your-20License-20Plate-20When-20Selling_jpg.rf.1b32b498252f3cc0b11fdb81b8280bf1.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/How-20to-20Transfer-20Your-20License-20Plate-20Number-20From_yyth_jpg.rf.b6f28a2d6422a804ef89029e176c8405.jpg,box_suspiciously_large,WARN,rel_area=0.94
../../data/raw/train/How-20to-20Transfer-20Your-20License-20Plate-20Number-20From_yyth_jpg.rf.df0442bf48f02418564af040f725014d.jpg,box_suspiciously_large,WARN,rel_area=0.91
../../data/raw/train/How-20To-20Keep-20Your-20License-20Plate-20When-20Selling_jpg.rf.f0167b5c96cc57d9d365f9f09ff819a0.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/00009e5b390986a0_jpg.rf.a63cfb46c6a81c588cfbf2e570a76cad.jpg,box_tiny,WARN,rel_area=1.46e-04 (8x12px)
../../data/raw/train/CarLongPlateGen1851_jpg.rf.a6f4fda6ff60e6b7b2ea76594778e05f.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlateGen1853_jpg.rf.012890d762bc93ef65b6fa2cf223a98f.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlateGen1866_jpg.rf.52e1cd963b5ddf9a045401349955264a.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlateGen1866_jpg.rf.0fbb706f6bb9c596e9459dd14dcc9d93.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlateGen1853_jpg.rf.6c7f5b135cb1f2a4d5daf025e6e232a5.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlateGen1807_jpg.rf.4bb25077596de6505c512948155a13fd.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate838_jpg.rf.171164377aab7eebf9af5a7d35ec5edf.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate835_jpg.rf.461855bca2f4ea37829f2c338c50131e.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate793_jpg.rf.6202ed0d71f2a5a6e85ebb3848462409.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate845_jpg.rf.b2eb6d244271e6e9a6df254763b730c8.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate846_jpg.rf.a825d7f7e312f298847b32274086d72b.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate818_jpg.rf.c5ae34584475e0f92ac84e0fcd6fbd92.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate845_jpg.rf.b6935ffd5fe76b1efce49320781c018c.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate838_jpg.rf.87a3abc447bc435b0d568bfda7286e4e.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/0015ed86d644a332_jpg.rf.1256f610dad53dd206756d59abd048d6.jpg,box_tiny,WARN,rel_area=4.91e-04 (20x17px)
../../data/raw/train/CarLongPlateGen1848_jpg.rf.0d863a5330eaf6b8b33ad5bb8e644edf.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/003a9e99a2753141_jpg.rf.c5a4745c8581600e0fd499688b93b066.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/pic_229_jpg.rf.d88e66fda92475399056d64501a1190a.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/pic_253_jpg.rf.b1e00b3eacbe47ac0308d58d5f9b5370.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/quandoi110_jpg.rf.431fdba0f9dab41bbacb98857b2f4b45.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/pic_757_jpg.rf.36b58b85a7f3dcbc1dd377b39d051ae4.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/pic_757_jpg.rf.fefc92ba992a4c51e6908dfce2256dee.jpg,box_suspiciously_large,WARN,rel_area=0.91
../../data/raw/train/pic_229_jpg.rf.c1bfc895d91161d4900e1c90cc75b8ab.jpg,box_tiny,WARN,rel_area=2.86e-04 (4x12px)
../../data/raw/train/pic_763_jpg.rf.8325fb1479eaa2419f3a20e836d186bd.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/pic_757_jpg.rf.00dacc453f7f378c5fd60a1cfaccdf47.jpg,box_suspiciously_large,WARN,rel_area=0.98
../../data/raw/train/pic_757_jpg.rf.5e94a54927750c4d5cc3fe1acc6917fb.jpg,box_suspiciously_large,WARN,rel_area=0.92
../../data/raw/train/pic_763_jpg.rf.87b7447d82260413a1116882e0f571ca.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/pic_757_jpg.rf.108eb2b1a4e7bdb9b0973e0e1bbabcfe.jpg,box_suspiciously_large,WARN,rel_area=0.93
../../data/raw/train/pic_757_jpg.rf.c7474c133e0c6a8de115722d7673ba69.jpg,box_suspiciously_large,WARN,rel_area=0.90
../../data/raw/train/pic_757_jpg.rf.3a2c83242f43265fd229e3e4e49b7f0f.jpg,box_suspiciously_large,WARN,rel_area=0.96
../../data/raw/train/pic_757_jpg.rf.b9f484ffd20fb9916a0300afe8f7ae5d.jpg,box_suspiciously_large,WARN,rel_area=0.91
../../data/raw/train/pic_755_jpg.rf.10780746c70b2d041beccecf41b1a22b.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlateGen3776_jpg.rf.7e57a079328908a6adf06975796ab82e.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/rotatequandoi66_jpg.rf.cea99c01118917c6567b3a20fc4c51b8.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/vintagevehicle_png_jpg.rf.e5a97cf7f19d8ee4046f67e013d17fff.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/rotatequandoi74_jpg.rf.4fc2563854c93f64dc379a65c9709aee.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/vintagevehicle_png_jpg.rf.1aae637a919066184209a075ae758275.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/CarLongPlateGen3178_jpg.rf.d600424a560c62e98424b38fef4ba12f.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/sdplates1-1-e1607367357982_jpg.rf.6a76fc6b3b7bed6413507ca4ac5055b8.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate845_jpg.rf.9162eb9514b8afd714e636b7041d2038.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/rotatequandoi4_jpg.rf.10343c480b20eb577f1cbc3cb236a11d.jpg,box_tiny,WARN,rel_area=4.86e-04 (26x11px)
../../data/raw/train/vintagevehicle_png_jpg.rf.02b4af536f6372aed6225ab3f9f20ea4.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/rotatequandoi63_jpg.rf.fd6350ff7641420cb45693ffe6163417.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlateGen3771_jpg.rf.99e21e9291d2d8174eadbf99f934641b.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlateGen3730_jpg.rf.4b965358c41ab1bafe4f418d69d25b62.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/vintagevehicle_png_jpg.rf.7e42408e3d2d5a91174b0259bdcd9bb6.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/CarLongPlateGen3168_jpg.rf.09dca4b1d52075173c01e5bbf10ee71a.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/27-cdmx2019a_jpg.rf.90005d70d03423dc857ad6b74a084e17.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/5-s-l400_jpg.rf.25a427dedb157ead6cd2f6a2202ad4d7.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/52-gro2012b_jpg.rf.9a8740f647f4c897a09cee392f197567.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/58-51yfoj4IkpL-__AC_SX300_QL70_ML2__jpg.rf.0de34eb378790ddc44775ed4172e5088.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/26-cdmx2016mc3_jpg.rf.0ef1e52171ab9fa91eb523fa95c1697e.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/58-3940557986_fc46880e47_jpg.rf.d9c5e2b6f626d448575bdeaef35391fb.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/3-D_NQ_NP_862473-MLM31170298229_062019-W_jpg.rf.e4bc53e3ccb261ccad640689ab7b0458.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/27-PLACA-GUERR_jpg.rf.734b5f71911e7b42c2873476d243f1cc.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/55-placa-guerrero-03_jpg.rf.c7da624b8bbcc2170bc8f5c66f58302b.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/30-1024px-1963_Texas_license_plate_jpg.rf.a4e6b601cb02bd5cfd876138da3b34f9.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/56-800px-1950_Indiana_license_plate_jpg.rf.4125b4a53791aef04e3421eb9007a9c3.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/48-1200px-License_plate_Vietnam_Hanoi_jpg.rf.c81463a4b62763a4ff2db209e63cf677.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/32-GRO-GZW-Auto-Mar-Escudo_jpg.rf.9f8d2f9a3d54527b0fe610b78adc3a9d.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/50706323978_e21effc0bf_b_jpeg_jpg.rf.15712bda9bfef7829bbf69d031162d56.jpg,box_suspiciously_large,WARN,rel_area=0.93
../../data/raw/train/36-s-l400_jpg.rf.50cf28f98222fcb46b0995a7de2b9f57.jpg,box_suspiciously_large,WARN,rel_area=0.95
../../data/raw/train/36-License-Plate-IL-NDXVI_jpg.rf.a2305090734f0c680a32ea8acd9791f8.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/28-license-plate_3052_jpg.rf.bbf5d92824636b33aa5fd3d04da8d282.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/37-cdmx2020bus-b_jpg.rf.42e97aaba396c38c7e777429aec9b281.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/38-placa-guerrero-92_jpg.rf.2b288d8f7f2bfd26f6a36e769267b2e9.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/38-placa-guerrero-92_jpg.rf.2b288d8f7f2bfd26f6a36e769267b2e9.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/4-cdmx2019_jpg.rf.b7882d6f6b03d6b7910cfef93997a7e8.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/40-800px-Mpumalanga_license_plate_jpg.rf.ff176aeec598e10051380100ef9dfbd0.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/34-s-l300_jpg.rf.63164e6b6254095b6425b4734496661a.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/70-5117602976_af2ebe15ef_z_jpg.rf.9f6fa0f5078fccbbec37e389a457fce6.jpg,box_suspiciously_large,WARN,rel_area=0.96
../../data/raw/train/40-placa-guerrero-00_jpg.rf.8e156c470a7fbc6957ca7a12e487b8d0.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/66-800px-1977_Pennsylvania_license_plate_D97-950_jpg.rf.ddd68beb77a4aaec717f4e86478976a6.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/35-CDMX_17_580x-2x_jpg.rf.ef18e8f3a2b86aa4cde15501f32e3301.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/67-800px-ILLINOIS_1962_LICENSE_PLATE_282-662_-_Flickr_-_woody1778a_jpg.rf.82afdabc8244d84a54492a31fde9251b.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/63-s-l1000_jpg.rf.61b12e49d094b3cf7ba8038b6a9cabc9.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/74-85a70f99aa15dae003949bae404792c4_jpg.rf.8507d2734fdf87302b6cc100debb56af.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/78-640px-1994_Virginia_license_plate_RYW-115_jpg.rf.a7171a1380ade6e511aa670c10556952.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/75-800px-1963_Louisiana_license_plate_16-2C000lb_tractor_jpg.rf.3a911eebad88c24e2a763f989ea6b1fb.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/77-800px-2000s_Egyptian_license_plate_jpg.rf.b134d1ed09e1d189d1e2d05c5bf98f29.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/79-1024px-1937_Minnesota-2C_USA-2C_license_plate_jpg.rf.ff162400afb279404b06799b36d80462.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/71-640px-NY_license_plate_54111ME_commercial_jpg.rf.28d9dd937e4ff13491fed56c2f2a5ff8.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/72-640px-1937_Arizona_License_Plate_jpg.rf.b5b2c9b53f2fe0781a06861a0f8d207e.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/70-gro2015taxi_jpg.rf.b1298b58b291213e023c2a1ff1866319.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/CarLongPlateGen2667_jpg.rf.d6e5403f2fdb27b1abe386059bc8755c.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/boderquandoi3_jpg.rf.345af26c169acc662a5ae1741b86929b.jpg,box_tiny,WARN,rel_area=4.68e-04 (24x13px)
../../data/raw/train/boderquandoi3_jpg.rf.345af26c169acc662a5ae1741b86929b.jpg,box_tiny,WARN,rel_area=2.30e-04 (17x9px)
../../data/raw/train/boderquandoi3_jpg.rf.345af26c169acc662a5ae1741b86929b.jpg,box_tiny,WARN,rel_area=2.17e-04 (18x8px)
../../data/raw/train/CarLongPlateGen2632_jpg.rf.1f248df4eff31407b2eaf6f266a99c64.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/boderquandoi4_jpg.rf.fb626a17df7d61505ceb01af097b336a.jpg,box_tiny,WARN,rel_area=3.67e-04 (18x13px)
../../data/raw/train/CarLongPlateGen2606_jpg.rf.e682ef085461be4da7dadb82d83211ef.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlateGen2616_jpg.rf.69fa738f2531cde23cf12f6b3fb78b4a.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlateGen3028_jpg.rf.7c887852e5d4156b9bcd421868ffdc56.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/19-gro8283_jpg.rf.418a42a3ce08ca1d5249ef9e39a5d3b7.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/18-71EAMA2gJUL-_AC_SX450__jpg.rf.d4c767340b9cc1f1b987e4ee9e5adba6.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/17-gro2018_jpg.rf.73ceb94c7a58e14e056b02520ce7574a.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/19-cdmx2016rem_jpg.rf.b241a9d6a2083e079d40ec9b8d70309b.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/19-GRO-GY-99-999-Carga_jpg.rf.de5d892cf463754d4f2b2d70f85fa81d.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/22-placa-guerrero-06_jpg.rf.941130bdbc321cf50cd11af070f60546.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/23-cdmx2017trk_jpg.rf.b294e0082c0b1296f0e88fba58068d41.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507304_jpg.rf.04833c91d26dd8bdfc613ded16379b46.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507298_jpg.rf.fa536089b6acf15dfce940eef06d361e.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507300_jpg.rf.4f5a8d430c591a92d76acdd42242827c.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/20-gro2015_jpg.rf.f48ffc4432d85db71a35918e6da92a42.jpg,box_suspiciously_large,WARN,rel_area=0.98
../../data/raw/train/14-cdmx2016aa_jpg.rf.8f9c78b5e78b4f88a5d70cff6d42cdb1.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/2-s-l640_jpg.rf.05e0e1fdcd41ce3871b93675e2964631.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/23-PLACA-IMG3222-GUERR-Nueva-HFX_jpg.rf.631867e59d1d5aa09d5d5ad77a6ad966.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/13-cdmx2017pol-mc_jpg.rf.d38553c868b69b81f5d4c04332a88efc.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/24-GRO-HAP-Mar-tenue_jpg.rf.20a75c81b686053c5e9b05508b1b93cd.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/16-cdmx2020bus-a_jpg.rf.1f0cfff6e318f7bc10a9842d931d9771.jpg,box_suspiciously_large,WARN,rel_area=0.95
../../data/raw/train/17-cdmx2017policia-t_jpg.rf.06262d93f362f380a2ffa809cd5710d3.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/21-Placa-2BGUERRERO-2BAutomovil-2BHCK-99-99-2BGuerrero-2BCumple-2BClavado-2BLa-2BQuebrada_jpg.rf.96e642f86b507b1e061cbd14d76c959c.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/15-cdmx2017eco_jpg.rf.401c241986a92e338c57d43849b4589f.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507310_jpg.rf.2e0c5ba56338046a78f4014976566c99.jpg,box_suspiciously_large,WARN,rel_area=0.98
../../data/raw/train/1649292507330_jpg.rf.8a768cd1e2e4af9c48ce9e1fe2240f99.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/14-GRO-HEZ_jpg.rf.aa1fd2e2eba0d9ed8014b5be030575a9.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507311_jpg.rf.25fa06cf17eb12b1a19687d930b8d5d9.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507311_png_jpg.rf.35e4e85e96a7b9b9e58133e4571222af.jpg,box_suspiciously_large,WARN,rel_area=0.93
../../data/raw/train/16-Placa-2BGuerrero-2BServicio-2BPublico-2B999999E_jpg.rf.229c871fb5ca07c2b454702278d0d96c.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1633449297103_png_jpg.rf.d08b0106f895213c3b2ef04a4bafee0d.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507316_jpg.rf.6d9dd87a1f023efe2d556e4c8734cd6d.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/1649292507324_jpg.rf.da544e112d161140611f9bfc0e2e0547.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/boderquandoi4_jpg.rf.b04253374b3ab977b042905fe2c3041d.jpg,box_tiny,WARN,rel_area=3.69e-04 (18x13px)
../../data/raw/train/22-Placfa-extraviada_jpg.rf.de725ae74d11c71de5e5ec3ce4eacb8f.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/22-Placfa-extraviada_jpg.rf.de725ae74d11c71de5e5ec3ce4eacb8f.jpg,box_suspiciously_large,WARN,rel_area=0.98
../../data/raw/train/boderquandoi3_jpg.rf.54ad660b3f01fdcb4a7156fb24e2166c.jpg,box_tiny,WARN,rel_area=2.53e-04 (17x9px)
../../data/raw/train/boderquandoi3_jpg.rf.54ad660b3f01fdcb4a7156fb24e2166c.jpg,box_tiny,WARN,rel_area=2.38e-04 (18x8px)
../../data/raw/train/CarLongPlateGen3118_jpg.rf.a7abb010278ed8fa475f0b654c6ad06a.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/Cars19_png_jpg.rf.bd2cd9040bff2baa7b8673b9d13eefb3.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/boderquandoi3_jpg.rf.67a99fff7ac6d70bc1dbe5fba594db83.jpg,box_tiny,WARN,rel_area=4.79e-04 (24x13px)
../../data/raw/train/boderquandoi3_jpg.rf.67a99fff7ac6d70bc1dbe5fba594db83.jpg,box_tiny,WARN,rel_area=2.35e-04 (17x9px)
../../data/raw/train/boderquandoi3_jpg.rf.67a99fff7ac6d70bc1dbe5fba594db83.jpg,box_tiny,WARN,rel_area=2.21e-04 (18x8px)
../../data/raw/train/13-cdmx2017pol-mc_jpg.rf.1c6bec46e2907616a6ec80da425d8cb5.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/14-cdmx2016aa_jpg.rf.ff27218709e1b16f58a1d2a9b4609d52.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/14-GRO-HEZ_jpg.rf.f93ede47af7686e6f401bf94a9eefdef.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/23-cdmx2017trk_jpg.rf.aff54f71ceb0cefbfce2a5a7ce51b0fd.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/22-placa-guerrero-06_jpg.rf.31b1edb73eb8a893e89e55c4d8ee92c9.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507304_jpg.rf.cfc3cc7a49529aa80af5df0e187d3cfa.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/15-cdmx2017eco_jpg.rf.f105a5eba01aae74e479f93867af0d0b.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/16-Placa-2BGuerrero-2BServicio-2BPublico-2B999999E_jpg.rf.52c8aacf20a273af0a6b1233632f8ff5.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507330_jpg.rf.1afacdcbd8fbaaed5c05a194f654b7f4.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/16-cdmx2020bus-a_jpg.rf.08c0c9d411a4ec66fb517ed74e51c48c.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/18-71EAMA2gJUL-_AC_SX450__jpg.rf.1589704334d7f1ab41f2a349795b8157.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/17-gro2018_jpg.rf.90869dc3ffbd80415bd4f908af713ad6.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/20-gro2015_jpg.rf.a338aa560f8098d9c5335c7bbfb5dc31.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/17-cdmx2017policia-t_jpg.rf.fd5ed59408dfb921cc0c738c4df555b2.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/2-s-l640_jpg.rf.1720b3a215e1adb92c75beca4c872f6b.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/pic_639_jpg.rf.a9175e1a7f451bc2726b27cb9e54dd49.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/1633449297103_png_jpg.rf.6c8c1b776bb0b123f7007d172cf379fb.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/CarLongPlateGen3028_jpg.rf.efacc8ec9b6d646219663386838f288b.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/19-gro8283_jpg.rf.6fc476b92b15436cf458ba31ca185d30.jpg,box_suspiciously_large,WARN,rel_area=0.93
../../data/raw/train/21-Placa-2BGUERRERO-2BAutomovil-2BHCK-99-99-2BGuerrero-2BCumple-2BClavado-2BLa-2BQuebrada_jpg.rf.e36a55338e70c050ed98a66bf54f0565.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507324_jpg.rf.e2321f59e6e53ee017a5baf5bbd4a64c.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/23-PLACA-IMG3222-GUERR-Nueva-HFX_jpg.rf.626716bbc76a5fe60679a3052324bdb1.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507311_jpg.rf.c4c17542ea3f5e4a46f30ac3794a82c3.jpg,box_suspiciously_large,WARN,rel_area=1.00
